Source,Target,Type,Weight
0x63090ea6afb98c9473a6d91cb66cfbf31afefb1f,0x6f978be565d6d01f74c819eec715a8a4d026b679,Directed,689.1643759
0x725898e4e2784026cdbf89f8dfe77dc965f2059d,0xa47a97907b93d454b7ec8c9a6b3d02ff838c052d,Directed,599.2840562
0xeda47c81c0f873dc52cedda6d95aba05be8b8eef,0xd6e251c23cbf52dbd472f079147873e655d8096f,Directed,617.6050848
0x16cac4488ea52c294dedbdcdb6906fa73a088380,0x38a75a8624bff4732f2298a515d3b606d090a0cb,Directed,800.9300884
0xc1c425042188c182c720f0853279cadf5e75ca87,0xa58871acb8e7d95bf26fb4828889a5bc04b8827b,Directed,718.6104927
0xaaf0e31bb5224b664aa7f16c519824e8ae8295ca,0x1a449fb2e65853dcf49451577cae1834b6505693,Directed,683.1688869
0x8b488bb5567630e78574cf87afeaa98d76cb846d,0xac8faba6410d0b51c4f5209df09df9df09cb8f8d,Directed,524.7085699
0xbaa4224a73405f75187044191c713b9ede6d3f8c,0xb64d5244310bc31b0b17bbacba340bcd47456e14,Directed,750.670256
0x96e7fe4d4592f014ebaa97909d06802b4c1bcc21,0xd92a3fafc71c2c3cde19665c9f46ec67638e33a1,Directed,864.9808074
0x2c934cd327d06eca3c8232ae66a818e1d9daf0c9,0xadc445c80282504e4af6afeb5681fded2c3d6069,Directed,411.8653366
0x0bb3d56593906e55aaa3b3f3e525b90b857fe0ce,0x4281c296369fe85620450f5933b9fcc33287bfab,Directed,0.01
0xb861dba00f3213878d23606b20e3871f34c12020,0x07f56404924fdf1b307a6e1f9e22b06ae5532fbc,Directed,207.6645277
0xe830a21f1a26a7b0ab477f4b7a11602e582ed721,0x6c5b6a1de1f83da0587febd1851343ec51aaf376,Directed,865.2357519
0x329a08a763506d1897159afa136ebbc80c997d5e,0x3096616cc3e90731c69f2174c870e4dbaf2dae73,Directed,300.4202978
0x08ace85bc7b4af5c3f8043cd3b4550b67260c045,0x0216eabb3496a5f88b1e399ad067fcbcc6889a48,Directed,611.6232566
0x3f54c944ac2c388bf5f72592465a502dd126f6b8,0x13e3398b6af7e45f73b12f41e9d66bd1da7e805d,Directed,541.6182471
0x340a612e7bcc42ec1ec46f9d88eb795973e532f0,0x1de02529c5c5df6dfb7674ef8773117c2dff7cd4,Directed,568.3870652
0xaa4b560b041f432e77193d9fb97880c883e78af0,0xa608f7958061ae8498d73aa0d8f6f5e8f51135ae,Directed,426.1911068
0x3108e1d0956526998fc5cc8a008ea4fed631162b,0x0f206fdf20ab365d1a24c05f5f2f1efcd0b9aa71,Directed,205.0686433
0x86b61ffe9ce4da504e6b7cf3f0925c1941265074,0xc78a13e93a188c445584e724a855aeb94f972dd5,Directed,0.01
0x39be05077e6ea7aa5a7dca189094b03bdf823493,0x572906117c208dea91245c9cf87180c1248f5f48,Directed,453.0844789
0x296a2c7ab863e0d414da20c8bb6ec1fdc09efda3,0xfafb6c7bcac939fccb380f622e3d2630d5b02ca8,Directed,601.7385886
0x51c0d24ccc5d9b0dd793052cb2d41efde2568056,0xe18c5ae9360a2738e941c6790d5a436f9cd0ca43,Directed,399.9816779
0xf541299d005da82a84d9f4695477d26e38fd3483,0x860a896fc246d9737dfb63a86acbb7c102afdeb8,Directed,660.6943669
0x1a4c7d97186ff35d20040328e9eb517a507dfe39,0x95a91a4a20a4522edc7bd90efe20287e365b3637,Directed,781.7632918
0xcf2ac9bdb286c7abe81330e5b5806846bee4cd77,0xf91ce0ac3be65fdb81de88069b9931b69a6ef6e1,Directed,30.48343727
0x233a6d15859e0be9d61e78ddb232e638c8152aa5,0x18ac43c108c55f7203d6cf545142c747e91b1e2b,Directed,623.6682679
0x91dc9ddbd30b0262117401fe06a4e906f0810d33,0xca36b5b4d2116e36c06b015c91a428485a47861b,Directed,512.9181783
0xbaf67a940d5c852c27cec9e011265690ec5aba19,0x06dcc57a3ff30e30b0dff5d48a2ebbe4f2d1fd9b,Directed,145.8803755
0x46dad6c654f0a8830b1e3976ed33e08491dda41f,0x8d70dfe64e137c202e993e5471eaaee25f41ffe4,Directed,552.0218066
0x88d991c7b82b38c3946dd5254002c7509e62c89b,0x029d4cf76f7612557025056f294ad7971318852a,Directed,470.8904572
0x2b3cd5110e84f8f43e132c4b99caa8091d9e4a18,0xd139ad944b14d015cc91df97b6231b6b236b4d33,Directed,315.0408104
0x2e92f273cc113e8044901d07dcf41044861553bf,0x0fc76698704866d5053923fb7bde02a56bd62531,Directed,731.8019132
0x29d23a1aabb9b1cbe0db109da0422ee53f160075,0xe18c5ae9360a2738e941c6790d5a436f9cd0ca43,Directed,25.42386524
0xc8dda68e33d50c9f86f75c2f34299d87ea63b4a3,0x315d5aee59cd8b2501e121cb1cb82cd6eb811862,Directed,511.5579394
0xe36a5a8aac68b9032ee53e4e7ad37708f657a14d,0xc859ec06390a2774b812319613052214488fce98,Directed,334.1772851
0x1d315040f1b18ac96a2919b057043099cd275f79,0xc64eecead620b2d76dc638e077cc6ea63564837a,Directed,462.6331867
0x078a440a8081b3267f14dbe15dceb028c13c83c9,0xadc445c80282504e4af6afeb5681fded2c3d6069,Directed,643.2502382
0xadc445c80282504e4af6afeb5681fded2c3d6069,0xf02ed9cf5112f1bd14c05de5a155cfb9d606782f,Directed,591.7526914
0x24113adf73a7848789c0c8d2f068bd8f4f5cd876,0x38e13b6754473060b68a6c7e8bf5a63f4457c4df,Directed,426.698702
0xbd9407cd80008ab4ef633025b88e403af9e01386,0xc338a59961876d08d5200833c2d77192a10716d0,Directed,721.7049128
0x8749c4468889f9e88f248e45f3dafd0025aeb051,0xae78d0205239afc14f30e731c0d0afe0b42ca042,Directed,417.5944692
0x4bfe6fa35149db081520aea5e503946572718756,0xb8f622392d62bf1b4cc825591ed7fafdf8409216,Directed,98.86524186
0xaf96674fdbfce2cb81485f179caaf83c05aa3c4c,0xd96f61963ba7d0307dd83162f0756dff47cb436c,Directed,506.1616165
0xe44c60348b0836478cbd251beaa28da2a4125794,0x617b83371b4c65debb6c2e90de89c827ddcb0884,Directed,476.1564917
0x1d132c165feddfa72ab5fca8b7dfa522efb53a56,0xbff88e2348397b1cc45c391e39500857d958e096,Directed,262.1456597
0x955858c5e0691e793694fdfcf09a1c898d8b3d72,0x5a73e3e33c6a710d4b8b166165604799e7529e99,Directed,165.5904242
0x882e66becb699db65a45f80613995658b2f73150,0x57f17747698d0052bba57ce427a764a9971d5724,Directed,912.499291
0xfcf7746b6a779785b8ad57b73519b8b446ab81ed,0x2e0925b922fed01f6a85d213ae2718f54b8ca305,Directed,606.7037374
0x0fd40817091612a919e4393fd4cdb25b6112e31b,0x0e824022fa959a7cceade68fa56990ea9c974761,Directed,0.01
0x99d8f6c4760a1078c3bceed9e27e397fb488e19a,0xd04cfec37879b6d912708f4f40999f438b12e739,Directed,676.2690518
0xa99b9a7f5c5dd37429771efd3b93c6fbe1ab2936,0x617b83371b4c65debb6c2e90de89c827ddcb0884,Directed,793.2074251
0x581541b72312595312d1cdd78ceaa40968f2cd35,0x78d35032adabdb826d67f1b63caac553f3981d06,Directed,440.2223024
0xd5a98e35d92b478ad4dbefdf2b55b22f331043dc,0x184f014cee545032c6b97c4906e6a611047c3395,Directed,782.3153242
0xf454690f55bcddc5d8a29268d60bc158c49da5bc,0xd9800d4fcd3513d882c2a0302ee10105cb993d22,Directed,346.8098047
0xf348d0016e27c7dfe442cb941275a4dc96ca784c,0xaf96674fdbfce2cb81485f179caaf83c05aa3c4c,Directed,305.2674798
0xc64eecead620b2d76dc638e077cc6ea63564837a,0xef361793cd6573a2ea89fb9913efb850fa5430f0,Directed,891.07411
0x17ce653ef5e9290033e6b20f48a018ff677bcf16,0x6d276f36f2f21d44f048bc4488dde11cb0fd3a0d,Directed,465.2566792
0x53fcea89ec52b8ef8e5f32402e5adf91f30ddf09,0x2fc98100f327a4e3512c974e108e5fc67fb75a24,Directed,688.0803637
0x686a8b430367c292a7da11cea19341750a3ca571,0xa90b541bd2dfef162b82073318ace3fcc57340d9,Directed,453.9199478
0x87cd446adc9d04f59502281dd824caf141bdff9b,0x99464ee24511467e2d973b19a8f0d9a294a78b15,Directed,0.01
0x08ace85bc7b4af5c3f8043cd3b4550b67260c045,0x49042ae512db9ef9692e8a65977356d02fb8fbdd,Directed,220.5438257
0xac7e43a84c5071cb45a343356a4302fe6de0108b,0x9cff17eb637713a663af0a0a5326b755838f757b,Directed,682.9113283
0xd9ee63d5fc24891ae67bd98466bc147e330f8587,0x95d69a07d609a3d9535eaa7eb7918cacefcff2e8,Directed,104.0730985
0xac8faba6410d0b51c4f5209df09df9df09cb8f8d,0x6a9271790aeca7f6514f93149e8c831429c899af,Directed,600.0364447
0x39be05077e6ea7aa5a7dca189094b03bdf823493,0x86efca58ed0ee25e7d39d38d931bd8c033cf35fc,Directed,590.9539026
0x36e6b16f3c641a903e02fa5d002077ff7d2e09ec,0x1c76fa896c7c0467649729a4d629b1fb7fade75c,Directed,72.98936331
0x8011f8540db66bcd151239583c14ba727eca9af4,0x06a24547ccb310dacd8bc526b398f5cbf98388ac,Directed,416.1417111
0x9befe192a14c6d05e31ee6fa7522795b2b9b7123,0x43ffc8b14dfe8416e64ad6a594893863e05d69bd,Directed,183.7158132
0xbcbcacf1f2e151263e3890da058f6fa2b7b881d9,0x5c9bb7c596d0ac11ededd7e0bf4c0cc99e3a88e4,Directed,669.877208
0x166875a4412618bcb6a22da6e6c08f7aaf855837,0x82c9fd1002493e122184aba0c9e8de36efb1645e,Directed,154.6482826
0x898b902ae7afe9765d4bf4d88c53252665ca9969,0x864883e03cb56916232e1771cd6e61a1e9a4f9c2,Directed,613.5941872
0x6dba1e7e4b028ae707ef8cd599ccc7ef81971cac,0x23c5b5e918f52bba19fe14b38e6529e3bbd48400,Directed,238.4243665
0xca97e8baf6195e4211292292b9dd3bceaa2e19d9,0x78506cf9f14021ce721d485a35e4fdad9a2fb4ee,Directed,99.00033378
0x2b2fa77928066e722ab488eb396ab21bfb116cbb,0x1552be5ca4b1c3b9e1a1886f9b939928b4b052f2,Directed,0.01
0xc6ed1f1e2a785b1991a0c2a877d19c750a7018b3,0x9cdb219746b0dc7cfbba17ad6070c8a643adc4eb,Directed,919.4186073
0x873b018df74633a9c5cd57af9e745c1e709630f8,0xda6f58d5369d83a6d4307e43b822d1b01cda0a82,Directed,339.4510915
0x55f58111180d5b856ffd7688ac1a83c7901edeb8,0x1f417f20375bd5610bd91bdef059c71fd38185c1,Directed,532.6145634
0xb605084fdba5953534cc693d24f44dab10c64412,0xb2e8073423ca63ec9cce39250a1342a5206ab87f,Directed,52.95886048
0x779d3785a9907ba019161da9296c894dc6e7a30d,0xe988c951e78b284f9105c35c001b8ff0fd39bcc7,Directed,454.9085242
0xb69b3912979ac2571f86843000a21c6c5ce84342,0xaa9eab5bc49fd4ff7319f0c2342c296c4039ff07,Directed,421.4124379
0x002bcd751410a69b3bce463890abb2fcab81a755,0xb507932588c5ecc8cc77491f8495ffec932004f8,Directed,1070.561078
0x4298b9e3e4b03692cdca44c4131f8a976bab6844,0xbaa6d8360bbf3a58dd7c26664bf3c3e50d151b08,Directed,457.245452
0x1e41702655798ff1546ad5d9ebcccae5af47362f,0x57f17747698d0052bba57ce427a764a9971d5724,Directed,1082.825319
0x4fce99d458b0f6a7398cf9c1de852b57f237b391,0xfa019d21493b08d377bc5ae3e2a44f5af0b3e2b3,Directed,482.4886741
0xc5aa1d59a3c188c08a1d0d1972c49fef1997e3cd,0x64694db68cb902406d4c232f4064e49f5bf9b591,Directed,606.5245401
0x2c3cfb5537f82b3baf41b0869f20b66f47d57c23,0xcf57acdbdf7da4eaa3f2b322d62e493cfcda1caf,Directed,708.1111417
0x35113df6868e669156e9c43a84f2cbe6ac0b0a44,0x17ce653ef5e9290033e6b20f48a018ff677bcf16,Directed,532.5465579
0x96dc7bedd80689a0f9e08531ede484b0004b2819,0xf5f02c84df4ba6af17e52a535496037d338d3bd3,Directed,621.8072177
0xd970cbd2b947d4254a5db4c918943fe72189a502,0xc538c3796aebcca78b7e0375302297bb3d724257,Directed,622.3983321
0xb75411d6da2c810c90fa074ad3b785cd5c0c722c,0x807ced5d4335a8a674a0232740e7275f537ae62b,Directed,335.2617997
0xf078c8be34dcdea4fc9bb316a3b63d54fd849d6a,0x7dab43a81b67a6a6f300c7e9de48ddfbb4f9805b,Directed,565.26507
0x3bd221ff4c54bb0e4feda3217197acdb70f7514d,0x1c76fa896c7c0467649729a4d629b1fb7fade75c,Directed,581.1656033
0xda3ee1edb0c1d856f1423b0ffeeb713cc5da8984,0xe9369dd248e1c97c9c93ab93d18ce2f153fef19b,Directed,195.1476064
0xb0c78af4f633bcf7e179f09e730275af761dc851,0xf077ccfc53e6fe41894fcf19d624c75edb114b0f,Directed,408.3788491
0xc0c4c218d63aa86784ecafda70260c26c9ef79bb,0xc095e28960f2e4078176b3191a65f59944070cfa,Directed,389.7728898
0x068b2d763fa2b7bf7df1bbe747ce65665450be98,0x651ed6aa3fcf9726567183880190c84b52ffde19,Directed,851.9192662
0xaaf0e31bb5224b664aa7f16c519824e8ae8295ca,0xdad8e63045b0b55fe351e6b3c6652d995c59fd29,Directed,1064.834581
0xb83f4e6ce7a29b4467d1ba9b9be009d3d6a67779,0x10b7c7995a4a310c1a5b6560dbd56f8a2ed01ea6,Directed,0.01
0xc599e8d98e018d78155ca11da5ab8612e2378c69,0xfdd663e22a7a66c707d6001c93ecf435926b7fa1,Directed,669.1025248
0xb85a3d2aaade00ea87bf758f11bd4ba9e1dd9b2a,0x7fdd1c0ca5c9fa336adada7efebad12a5f067704,Directed,799.6325042
0xe1f00d8ea230e1390b3ba2a7cccb1a2fd6a12f8d,0x59210cfbe55112628df91eee78c3bc0ae30aceb9,Directed,110.3722652
0xd3c35800c4a468cef54d6581c8faf111f5d5ebfc,0xb3c74645de3f82702af040988bba449c622217ec,Directed,693.0243629
0x22ec2a12b55d397dc77681cc5de4a45c08e7a140,0x179012cc8ef3bb58412e18ed69981d487554fd9a,Directed,941.3915627
0x81b86feda8f0eac2e88a71e30c62d179877dbd4d,0xfa45921781154db0fcb8468b20a368e48cc8bf4f,Directed,182.5540998
0x86603120af1e76f8c8550c3f854ddffb93db14bb,0x3e71b7af0ce89138ac7539a195c6395fff58bb83,Directed,564.3249961
0xb66b0ca73fe4f58fbc2485b46474688d9913753e,0x96e7fe4d4592f014ebaa97909d06802b4c1bcc21,Directed,383.2412058
0x9acd44c84b1d4d4918f02832ebab61203dee6136,0xa46311de7e9eea8e4e35889ca481a22acf5b5aae,Directed,618.90831
0x5c9dbee3d3afa2740f5fa7966a1d5bbbf66394a7,0xe3a75298a17d6e04d2bd819f9ead13bbc87b110b,Directed,756.6735387
0xd63b5e22846955862522b3a4f6ed83fa6c982acb,0xb6c9d1ec8e6e479bc7139ec810424964216a286f,Directed,195.0249952
0x828e57a298f4129548a8817acece3ce25fdcea6e,0x2b0f5dc3f68a95b86f5bbb428f57d3175689c0f0,Directed,194.5605653
0x6ea0e02fb6ee893dc3b70b98df1a48165d28eb09,0x16586a25f66d9f6d7f8ab27b1e4286f84f69c97c,Directed,527.0037094
0x0b0c26058a105fe3029eb462e00486dca7bcb14a,0x6789a0b555a0618d337b94e500e35f043fd7261c,Directed,268.2548384
0x83cecfa54e9aeac4d9c36e0d970ca320652472fd,0xf7a69b4b527b96be9955a2488efb4c3c4d0ef347,Directed,505.620483
0x534497b4d8a970ea59c3b4e3b736623636f7c03d,0x2aaacc0aea1c222a20df0b2ec63addef59f16d56,Directed,790.0083448
0xddcebe29f4cc7155a2ffdc3b593a04c411760cb0,0xb9b49ff25bbd5da9151435cb1df85f0b20821b42,Directed,678.7570345
0x6b8822ad2722e84e3d1c6119de02de9e2a725358,0x7f44f420825c537eb5ec849b7e229c3df253c7f7,Directed,519.8563448
0xce5461bb505dfaaa8876a4fcb50cea3892140e56,0xdd34c90740abc7ae1be11e0ce4f0a061620407d7,Directed,760.3387595
0xa315cb6477bddda3cbb93d81742b7aa719d5dc41,0xc5667fd8669fa78733a55432d34ab0f47ab23fe5,Directed,648.3023003
0xdd084a05770e5a85134701d2819de79429fb1304,0x11de5001c3c8a243c601fe56f35caf5c436b861f,Directed,676.0272617
0x87d35e640e5828741800199854c09e373a6fe7ff,0x858170b93f5c5c1a33417255bb3f3ff639454ee5,Directed,447.560885
0x1d132c165feddfa72ab5fca8b7dfa522efb53a56,0x559b92a49a06bac3e9e2891e6970db6e572ef3cd,Directed,691.8005039
0x91c962a93bf0e520e89f4c6d1f8de95ceedca748,0x3062bb340d09613209c92c051de077c782a32d21,Directed,367.8257815
0x9b09127a7372579e8372f67d1d21be58874434af,0x62df92f5b693043eb241c9bedb1b8ee1d1c218d4,Directed,922.1704378
0x595689898d5ac82e9ede49563fb87f3ebe263666,0x86b61ffe9ce4da504e6b7cf3f0925c1941265074,Directed,675.9215739
0x22ec2a12b55d397dc77681cc5de4a45c08e7a140,0x07f5d673750440692d3e8fa711e48d890091e5f3,Directed,585.7825454
0xaebdaf0001a9da9e34f3a4cda5e62034e5c04a10,0x00318c7963a45ceb6b3101e1794ad42137da8f3f,Directed,80.90441495
0x4775d293f0ae70debf235bfc638dc668fd410e41,0x97bccfa87c9ad74442dac96ada79de9b1399dafe,Directed,738.3236767
0xac0e4d3b8ea0e5bf605cc4e6cda7b35a2ce3198b,0x897c07cac7f9149d0be00903c55d810f6e42c9cc,Directed,416.180069
0x066d579091ce669f3f1911b7e5b1531f9dcd5777,0xf8455a61277886b577be973b0401a1fb3ded50e6,Directed,255.851336
0x35113df6868e669156e9c43a84f2cbe6ac0b0a44,0xc5f2ff2df2e759d8611325f0fdb684f1e243a1a1,Directed,589.9259789
0x1853e897aee177f9924487a176cf546f8431385c,0xefc844da1fbc4b10b9db59ea365236140cf71ec4,Directed,718.8538245
0xcc5669b7557c81295d0ae60e59d7daca070b3de5,0xddbe1291b454f9b8699220f1e8724aa641ef4b42,Directed,30.64146792
0x3bf680566aae3798fe0b10c1f0ff284005af83c5,0x797faa1b52ccc2706f55dd09edd1974ba857cd86,Directed,697.3513434
0xd1b28593139022c70b1d5e370cc800226efbf072,0x2b3e14b66e29fa44d7b8c50b76d43df75291ac7e,Directed,111.6457969
0x6dba1e7e4b028ae707ef8cd599ccc7ef81971cac,0xcd55eb112507e09bec70736959f99391f54955b6,Directed,530.3391529
0x027d34ed81d38dfc2c8de3f5f05132aa931d25a6,0x2b2fa77928066e722ab488eb396ab21bfb116cbb,Directed,613.4296811
0x91ee0c3b3f87d070e260f6208c52534d36817dae,0x5ed6dee88c12488a9b37eb81b82612f21b264eff,Directed,413.0008719
0x8ab85fd67bd0303b956758c1d1cb21a237915aa7,0x5297edd262e7084608cbbcb8d666c86b4740ce6c,Directed,178.1699897
0x96202663bba41414cb6d43dddb50663d8c392537,0xead5f60a7bc9d14f1f4d4ec8f333a14b438a29b4,Directed,542.8721459
0xc9e1d79c25a3f5ae3c2d03f0982a3465d1e19a3f,0xd63b5e22846955862522b3a4f6ed83fa6c982acb,Directed,817.0533019
0x70206743a23a52487e5e7c3992390e879da6e40e,0x2c66467afe153987ff882c4edc2020a0c041cc0d,Directed,527.3654594
0x1de02529c5c5df6dfb7674ef8773117c2dff7cd4,0x03ebaf3f967767ea31c49025fd6928619ec43afd,Directed,730.0940493
0xf7939a4bdb4f49038522d1b095e73bb4ce768222,0xc89301dff411fcfcc3e56c4b2a4692604fe30e10,Directed,156.8898287
0x6ca5002038d78cb7c3cd12457c13273e0182c46d,0xaa4e0c93fb97f2512be69d454096ce385e25daf3,Directed,527.8520519
0x9e361f69925fa89360939f93acf89a3c781531e4,0xf9756c5986e78e8c38e06749825c4850dcb662eb,Directed,447.9990884
0xd6cb9fd0d3ae186999f8c6f11ddda3a6654f0136,0xa98da176ad0a49c8115211686641f1a6c2530830,Directed,221.4176147
0xa603c44b52f4a949b0227ced70887f6e7f57ac46,0x21849cc69d61e5f5e650ed15d6564c3f827142c3,Directed,100.632531
0xf401a86f5328ad20367b9676544e77b5f4912622,0x563ecd63c5db552023c4de7bdcf5678feaa32ef8,Directed,599.7310605
0xde16d722c7c364efa2572ccd45466a44581cf8d2,0xeb859c43860fe6b3eee8a17b807a40eef280e99b,Directed,0.01
0x24312b837be84c7d1a01350302014372ee6f7a49,0x52c7911879f783d590af45bda0c0ef2b8536706f,Directed,41.7223037
0xcc693d1abf4122f346183112241383a6fcdb01c2,0x9e361f69925fa89360939f93acf89a3c781531e4,Directed,448.4620887
0x7aa588d3849b9d182dbe78f93fe3a324f2b09771,0xdc8b9daa7a8f4fc54e642e35b2e677b859592c9a,Directed,773.4177082
0x581541b72312595312d1cdd78ceaa40968f2cd35,0xeb1ace6be0f69e1b5bcc0127d3f0d338b5c7fc8a,Directed,763.157439
0xaa9eab5bc49fd4ff7319f0c2342c296c4039ff07,0xe15542a7961a50c6e38ffdb848e52dbdfedd249d,Directed,865.7272077
0x2291ab28f5cf793c2b6c7ce241c3166b70c06de5,0xff209e4a1ce114ec3e245cf48fa19eeaff9cec31,Directed,1000.306157
0xba33c4477cb9e13831f9122c049e2b06ed91a0da,0x7cb57ac73f0c5a47b4501774b9ef68c26eba852c,Directed,814.3376329
0x4dfee17dae2eb2791086837ff8a02070fa201828,0x88b8bd8bfa1f2ba63f7c9c3613596b98eee4cfbe,Directed,791.1542453
0xc5aa1d59a3c188c08a1d0d1972c49fef1997e3cd,0x228d70f9826d31987fa8c873d056a78ed20bbf54,Directed,227.4848248
0x53a999c9e841581328b97182d9d153e4c543f70e,0x860a896fc246d9737dfb63a86acbb7c102afdeb8,Directed,492.908275
0x800cdab1c04117d5cdf21831080c4cf11f7c56a9,0x69324cebff42101d8e43a3f7b0aebeac04b4e50d,Directed,61.97396381
0xd65c0dfd43979d91be1df7951da4da72899380d2,0x880517c4e61f634eb26e59e702726e2cbae53959,Directed,673.3556855
0xf31de1bf0a35b2b55c907b80e7f30e6a2ff40790,0x00e146b83342807fb6d5ada66b9559de1fcb7635,Directed,459.8261871
0x95d69a07d609a3d9535eaa7eb7918cacefcff2e8,0xbc9bc0162fe1ef6624c4f9ea0139576e7407a99d,Directed,592.4574843
0xaf96674fdbfce2cb81485f179caaf83c05aa3c4c,0x259b47b0f998fe88407e83fb0de1b22f64606676,Directed,853.2523776
0xe2464122a2d71df4324151c8f7572ef23f5dd0ab,0x1853e897aee177f9924487a176cf546f8431385c,Directed,0.01
0xe3a75298a17d6e04d2bd819f9ead13bbc87b110b,0x770529382c7c78ae95999db030d1a56cd54239c7,Directed,450.8002339
0x2990baa73eb7edbb689b92364945d0cb7132edd5,0x3eb68b3538b68085f25e2b0f3b8f1d2061399b50,Directed,805.2035159
0x2bd88084252b1f063e8198ac38ed374720951c6a,0xf6511ed068459cab3225fb900437fdfae446e53a,Directed,226.3320461
0xa90b541bd2dfef162b82073318ace3fcc57340d9,0xe333e33e170523fee2404976b1d8a59172ad3a52,Directed,559.8722405
0x113844f9fdd2eb60e8083dec243c1d9522c8af9a,0xa9d4d4723a3325b9ee96d35efc09836fad956ac5,Directed,174.7433222
0x4a9f79d11c8aa1989647fee30c194d53abd4ddb4,0xdc3c375ebad13419c6e1c9637582390978326f30,Directed,360.2999827
0x3108e1d0956526998fc5cc8a008ea4fed631162b,0x6fdc047c2391615b3facd79b4588c7e9106e49f2,Directed,323.5617153
0x437f9aab33bbe43482bed14c5eeb9d101a9532db,0x48569db996994315d6fda9a32a3cd850f0c95a22,Directed,558.4461158
0xec6d746b6e10d5a78997ecbfe7612eda26adc04b,0x78506cf9f14021ce721d485a35e4fdad9a2fb4ee,Directed,0.01
0xe97ac3b49a92a25846e21a6d28da97ab9867b97b,0x1f505d791a432a125ffd6ae1efaaa9a5b4e5dbcc,Directed,369.4726159
0x94c8462edd20b1e2b3d44bd63c2e3c05acd73671,0x5395a955ac3ebad1a948e9cbd3e8f47f9ea94ab9,Directed,307.0208546
0xb0c78af4f633bcf7e179f09e730275af761dc851,0x63090ea6afb98c9473a6d91cb66cfbf31afefb1f,Directed,432.0180336
0x606f05a1561d08e29f4a943e6b2c48469172c12a,0x6a341efbef4e656e62c4164324aeb6ebfb6f1502,Directed,573.1588151
0x3096616cc3e90731c69f2174c870e4dbaf2dae73,0xf92b16c585624fa7b04aff88ca4ae0debbb01464,Directed,197.648834
0x3227d52782f316601f243d78171b6ed180450b43,0x1a36a5e00724ede9f2058040c61f7e9ad0b0daf0,Directed,257.4677104
0x862d4927565384533339137fbc0f18a71f33d291,0x74403034b79c5a0ad26726c04e5babff417accc3,Directed,0.01
0x96dc7bedd80689a0f9e08531ede484b0004b2819,0x66ceb5467b5d562e2f31ca830cc4ac7113a79e84,Directed,732.1689669
0x572906117c208dea91245c9cf87180c1248f5f48,0xfd20983b9a76f4d9e972208a3cc9ffbccb6e9786,Directed,576.88987
0xe59f2f58453f78998f9144091a2ab2cf36ffb15d,0x6b8822ad2722e84e3d1c6119de02de9e2a725358,Directed,61.31396046
0x86efca58ed0ee25e7d39d38d931bd8c033cf35fc,0xc8dda68e33d50c9f86f75c2f34299d87ea63b4a3,Directed,835.894756
0xc599e8d98e018d78155ca11da5ab8612e2378c69,0xc4f5d6d031cba61e837c43c5d5f9f27005017bfd,Directed,578.2017917
0x574844efb24782d211babc8f16a5ebb30ceaa51a,0x45f0ae86aea244f771bf3ed5e4d3fab868a396bf,Directed,510.0832279
0xf77a5e00c00b0344e3a207a25b071c8175ead929,0xf0ba37ff365ef1a8a704306014f088a6bd744572,Directed,790.4214198
0x3880ab718c8432646136db3cc696003ee0c8ee6f,0xdb3564910c72d28b7a403fd922a8dbdabe17f1cb,Directed,520.2597171
0x3c8325c283966ff2ce639683cfe514abc887d040,0x884c934c8354e382be97c095233d4e2862920c5c,Directed,363.7638836
0xc599e8d98e018d78155ca11da5ab8612e2378c69,0x27db3615327453b016a3a5596b7afb96d3fc342b,Directed,550.9432907
0xfe17058fec943ce187bc5b49ea6fe5e24b632e5e,0xab134c13386492dc8adc37cba75b567435ae09fa,Directed,0.01
0x2b2fa77928066e722ab488eb396ab21bfb116cbb,0x2c3cfb5537f82b3baf41b0869f20b66f47d57c23,Directed,347.0858341
0x8e9128d3ba0b152db5aee7fd38754354902d8651,0x9befe192a14c6d05e31ee6fa7522795b2b9b7123,Directed,0.01
0x42f64284f4435ce6a0af4f3112fe34e116444b1d,0x164510386384099c0a9655c61c2b55d025fd750e,Directed,307.473733
0x5252cf71b85111a0c20d64dd0b60ec28251b0dec,0x1a67dee0c5f74f0908b7f6fe7b28f445b390cef1,Directed,941.6462175
0xca6d45d55dd03bc82d6e124508232d7c4fa84ebe,0xbcbcacf1f2e151263e3890da058f6fa2b7b881d9,Directed,767.6299951
0x8b9a98d8a94ff4b0bd58c63e23b2f84305f14643,0x30af547e2b42b533d415d9f210fee0b85bb9526f,Directed,581.5691027
0x50faf31a0864d01e098e833d31e67b0b8154eb05,0x9fe4670d79e9210348fd39603c0dc04213b1cbdd,Directed,675.2299978
0x7e9992a73baa85c96f03c4f48f2ce0a34c998132,0x85e741760a4df0cd6ab9c26747932ce71fa93883,Directed,357.3693258
0xd6e251c23cbf52dbd472f079147873e655d8096f,0x93a0136bfafddade6b47cdd6d0f629346d2c2882,Directed,306.2918025
0x1c97c1271760b2619b6b29b289fc53a44dcb5b12,0x450961bd132ac583481d46c9f47ee5518b90f1fa,Directed,1100.535032
0x1d315040f1b18ac96a2919b057043099cd275f79,0x7c521a007436e7e27382be7f88aca77afb1b22af,Directed,542.7883071
0xbbcf7c51f7a98b178d205e5a104f2b82586a0b3e,0x9acd44c84b1d4d4918f02832ebab61203dee6136,Directed,357.6062608
