Source,Target,Weight,Type
0xbf6f4a14032265e6614cace133738ccaa685e3fe,0xb64d5244310bc31b0b17bbacba340bcd47456e14,244.3674341,Directed
0x11e01ac1b26aa29d44c9629c05ad5bea64796ef2,0xe3e25d03a3170ff005f5a0a2a2d21f8dd101eba5,406.7766849,Directed
0xfda2b6ba8035837024610a5d601305a4772e193b,0xd970cbd2b947d4254a5db4c918943fe72189a502,511.5226438,Directed
0xc599e8d98e018d78155ca11da5ab8612e2378c69,0xc4f5d6d031cba61e837c43c5d5f9f27005017bfd,749.96332,Directed
0x23e7d4a7b30c95bd96e091ca63aa6f27a242b2ae,0xa250b4750a941063736b7e4dcc0ad0a5bdb61be9,523.5385786,Directed
0x0fd40817091612a919e4393fd4cdb25b6112e31b,0xe3cba2dd0c1ab1419e3ebdb5babf2f18ec065807,241.1557922,Directed
0x052db6ddeb63da161f97058c5f016c9c52121caa,0x1c97c1271760b2619b6b29b289fc53a44dcb5b12,702.1979232,Directed
0x4976201c394fa2b954bc71953b4d2482054874e3,0xcdcace0693e828baa1857ee5b127419bb5e7fc56,172.2248752,Directed
0x5efd06e7c1afa2175612c1022c0856b069dff939,0xe70b5c13e17af892844d067e82c17139e4e89ad5,283.9084222,Directed
0x45f0ae86aea244f771bf3ed5e4d3fab868a396bf,0x9a8e6091512b7e88ed9e6bb620800f96598b7a07,868.5308659,Directed
0x0ccb1961d949730ad110f82ebf7e1a564d9cb2d6,0x5b6124ac76b58955e1de4c58d87e5bca4c881aee,361.4973133,Directed
0x74a8927bbb9f4ca8c0a3feede1b4b890a10342ee,0xaa4b560b041f432e77193d9fb97880c883e78af0,454.9440211,Directed
0x5252cf71b85111a0c20d64dd0b60ec28251b0dec,0x1a67dee0c5f74f0908b7f6fe7b28f445b390cef1,585.7676123,Directed
0x5b6124ac76b58955e1de4c58d87e5bca4c881aee,0xb618894715ba7fa4901ccc99fcf097b0c391536d,234.2405158,Directed
0x5e0e1fc2f0e68aca40392203f0a56f8475c73e47,0x66b871992b2d3ebf1e5b94699275469800e796ca,216.5751454,Directed
0x1d3ec2c0241add322476d9873707938159eb07e6,0x91d16803b06008f2316d18fd581460b9ca993394,721.6529373,Directed
0xae279cb05be4e71b64af9867522bb0d824593e5d,0xa683c571aed0b085df44ebe1384339bdcb60d5b5,560.244391,Directed
0xd6e251c23cbf52dbd472f079147873e655d8096f,0x93a0136bfafddade6b47cdd6d0f629346d2c2882,758.2069268,Directed
0xda9e7e0931d79edcb666d3b0e7b12f8bad18201c,0x3bf680566aae3798fe0b10c1f0ff284005af83c5,480.8003911,Directed
0x35cd4fa0d85c36f978a3dbee50670574c76993f6,0x0922551b82d68b41c8f1e99582480cc5acb28ce0,394.8237011,Directed
0xf92b16c585624fa7b04aff88ca4ae0debbb01464,0x817f2211eafd4e6915d4b90985f8c7a8a37cc146,335.5547424,Directed
0x6a341efbef4e656e62c4164324aeb6ebfb6f1502,0x2039d649d1cf690a7161e8cbff11c6f14e70ffa0,298.9961184,Directed
0x7a0c9f8f7aadc3a66eeb12474df28e78891dd0bd,0xe522839455a1c640721223af9385a28f1489b96a,289.3616632,Directed
0x30a345492deac68dfe3ba037f15c3397cc3ff606,0xfb4b65083453254c3d91fcfcd98772f7ba310b4f,560.5924391,Directed
0x6f978be565d6d01f74c819eec715a8a4d026b679,0xd913a203361cd6cb953daacc157de07ea0ac5017,190.5425399,Directed
0xe6cf0f869bd0fe0bad3f64952f43ab142c679a1d,0x5228fdaad4a4db8eef769aa65059383a2d915068,303.2280762,Directed
0xc650a36cc875e1672ae1c8191f27b6b9d8929100,0xf2bcc837fd71bf4c2be42963e6fa5928911eb9c1,425.2221118,Directed
0x2c934cd327d06eca3c8232ae66a818e1d9daf0c9,0xae9fa442b1462d0fabae6a87e531cba5021f6bfa,377.1274535,Directed
0xe3cba2dd0c1ab1419e3ebdb5babf2f18ec065807,0x9f4cf7ea4bae2fce7ad3c1fc8fa17e901e3cc732,376.2458057,Directed
0xd08041262c12eb441ffb76d90aac6bbd4ead64f9,0xaf96674fdbfce2cb81485f179caaf83c05aa3c4c,465.2867043,Directed
0x6d202f9af6322687ceec2a073109e7c686a82696,0x17ce653ef5e9290033e6b20f48a018ff677bcf16,190.302629,Directed
0x841342e50c508ec4ffdef9b5208719c1dbed7968,0x7e6349aaec1cc0d3e1608ea45e569ec40aa9462c,639.2731448,Directed
0x1f1d8ed2ce1b2cb9718a9a5a0fbb31d6bd92130a,0x167b2d2f20773475177df905bcabb55d00548803,269.8958009,Directed
0xdfcf8b5b073a499a0954b104d4eff01bce8c54ce,0x060c27236526dbdfd401ae7efe6a556633e2f9b8,773.0515159,Directed
0x38e13b6754473060b68a6c7e8bf5a63f4457c4df,0x29eb22d2110b8a73ee78542975d2fb701f31929a,743.0108768,Directed
0xefa80dd3412b8df827a9f83a87bba09cfb926e62,0x81869cf94beea3021b94269ad41ed0b69fedae2f,325.5471536,Directed
0x5e4e42896f728d26e082a809e01c5f446f573309,0x340a612e7bcc42ec1ec46f9d88eb795973e532f0,572.6944651,Directed
0xc6ed1f1e2a785b1991a0c2a877d19c750a7018b3,0x89e89b0e32580022ef96320ef7b98eb5f3e49c28,869.2149776,Directed
0xa608f7958061ae8498d73aa0d8f6f5e8f51135ae,0x40d4d509bb7025e7d66a9fc147e91c67ebe7243c,618.4765749,Directed
0x882e66becb699db65a45f80613995658b2f73150,0x955858c5e0691e793694fdfcf09a1c898d8b3d72,99.17908737,Directed
0x9d713685aa4754b4f42042c8fb4e0fccb2bbc9b5,0xfe17058fec943ce187bc5b49ea6fe5e24b632e5e,489.1411068,Directed
0x30af547e2b42b533d415d9f210fee0b85bb9526f,0xdd34c90740abc7ae1be11e0ce4f0a061620407d7,394.3570075,Directed
0x6f63b404cb98466ad6d41de84e6e4c6e181784a4,0xa4b3aa53d5d50fcfb39bf1c34bc3aa5ede241274,507.6861501,Directed
0x5620577f4ac8d44bf2be7f9483f70dffbe81c468,0x9d877157c1c811cc5b7593c43719ac825f6c1d88,921.5422496,Directed
0x9d877157c1c811cc5b7593c43719ac825f6c1d88,0x595689898d5ac82e9ede49563fb87f3ebe263666,0.01,Directed
0x6ef8f3e9a84c314613f07c945c36b21aaf5d31c1,0x4eb76e99a2d162b983db0524c381db6d2f4325b0,373.2045636,Directed
0xfd7eacfb92beaacbb69e9f9aef781022b210672e,0x33cf50090c6a9859ffeaa409e025c6e361726fd9,378.7642902,Directed
0x47989ac5c0879ef6ca9f0278735453e53708a949,0x1eebe7e77f5a8fb67fcb71baff38ec24bfd92f61,529.6642754,Directed
0x16586a25f66d9f6d7f8ab27b1e4286f84f69c97c,0x0c3d664e0278147460b1473376d615be29300f08,440.9502741,Directed
0xa99b9a7f5c5dd37429771efd3b93c6fbe1ab2936,0x5a78c88c5fc1e9b512f6c64e266b46a9db0a7238,485.6515576,Directed
0x99f3892015fadddceeda935399979f8f86393d99,0x4d21a101a856354db6d3bd5ce56730cc26565e35,504.5154052,Directed
0xd6ba299fdd52f09f01d9648036ca446498c01ac2,0xfda2b6ba8035837024610a5d601305a4772e193b,822.2042389,Directed
0x7a8ee352be59203fb99e874c83a6c70b23a22557,0xef361793cd6573a2ea89fb9913efb850fa5430f0,809.0862855,Directed
0x930a6cd16e7b408b2edbea715e0ada85f6a753e4,0x69e758587e917bebe6d8033afd4fadec04336eb0,1012.338202,Directed
0x47989ac5c0879ef6ca9f0278735453e53708a949,0x364b5e310709b4424f3248e11df3c79f8a60a3c7,416.5701557,Directed
0x05ba8f096cd5c9bdfc568ee2b282680999a373a6,0x1cbae106f89f3cd4d4ba3d4d92cf2caedeb1dbac,591.5370886,Directed
0xee6e1f1dcdee441d29f0ded1a7ea8d395c6e21d4,0x153878e6d9c2eaf0db66336b6bc0d378b87789da,358.0690183,Directed
0xe10fd2a98505e27f1a320465c0fbb31f142aa706,0x0f91c61e58fd468b96f50aa53673b9ffccfaa89a,337.7673552,Directed
0x2d0f360af8d1465d32e7908f1f3e4c4735acebb3,0x22ccdd76da6ea44a34cf71d61a6f664a4efb5e60,529.1775817,Directed
0x9376911f6cb8db100cf7a9bba658921cab8229fa,0x86b61ffe9ce4da504e6b7cf3f0925c1941265074,536.4494386,Directed
0x347a7c61d655e72cb3230b6b964c52f070d887ef,0x00e146b83342807fb6d5ada66b9559de1fcb7635,425.2540535,Directed
0x85325abae53326a0850a742bbd664db8ae29d3b9,0xcc45da3fe17aca6662b9ae9699183f8132ac619e,597.0393993,Directed
0xb9177e55706f4a102633d23deb5a20b5912b4042,0xcf2ac9bdb286c7abe81330e5b5806846bee4cd77,1030.866189,Directed
0x027d34ed81d38dfc2c8de3f5f05132aa931d25a6,0x5c8021555372072c06d7502bc771869b52b20f32,339.5440987,Directed
0x1d132c165feddfa72ab5fca8b7dfa522efb53a56,0xe8b9616f0b144f32cb6b8c64050b5d7be944b226,915.0097179,Directed
0x0cf5993973e860bb267f2bd92583f94e02359fff,0x8404e719afe4ea4f44685159786a1dc2a0ae4cb8,263.243184,Directed
0xba786f8ea9c1474ee19f8b9792fce16bf25ed6ee,0x1d315040f1b18ac96a2919b057043099cd275f79,152.6937585,Directed
0x4f3070a2a31388c4897667752bbfac56d6426bb0,0x07f5d673750440692d3e8fa711e48d890091e5f3,911.6077062,Directed
0x732d6de0e8069df1e3ec4c9aa05362596ba8ac0a,0x6dba1e7e4b028ae707ef8cd599ccc7ef81971cac,555.4345612,Directed
0x198ac7b6c06cf9282f00872e7bb85070db8c722b,0x91c962a93bf0e520e89f4c6d1f8de95ceedca748,761.0057873,Directed
0xd5a98e35d92b478ad4dbefdf2b55b22f331043dc,0x817f2211eafd4e6915d4b90985f8c7a8a37cc146,1189.768803,Directed
0x35a48ae3bdd142d4429af869ce8ca1b19c829aac,0xb71a4df291ea8e9996a74e77ab63f5abcbfe90f5,763.4676056,Directed
0xce3ec34fcca616fc1a52af3909c1b48f5af4d547,0x13e3398b6af7e45f73b12f41e9d66bd1da7e805d,679.2551048,Directed
0x1c19dc09d4f94ae8b8ae0896b866cb9e986d039d,0x00262fa3b21847775e2db42965d0192e8dfe5bdc,583.7897432,Directed
0xcf2ac9bdb286c7abe81330e5b5806846bee4cd77,0xf91ce0ac3be65fdb81de88069b9931b69a6ef6e1,468.4226114,Directed
0x5a73e3e33c6a710d4b8b166165604799e7529e99,0xaa4b560b041f432e77193d9fb97880c883e78af0,582.0560905,Directed
0x3b75389434568344536f3327cc27c684f86a936d,0x8ec5a7cd6707d19bd2bc11b515f4eaf95ae91ba0,906.7791633,Directed
0x930a6cd16e7b408b2edbea715e0ada85f6a753e4,0x45fe095ad4299f71eaa25407c4122ca6a497e1e2,599.0916716,Directed
0xa8ccfe0c54be603d32019f3a9fe41091b260971f,0x5b3f6ba7212a0fb20ae4459e9ffae3b9caa95e91,575.5298913,Directed
0xc8dda68e33d50c9f86f75c2f34299d87ea63b4a3,0x315d5aee59cd8b2501e121cb1cb82cd6eb811862,712.3199796,Directed
0x1d315040f1b18ac96a2919b057043099cd275f79,0xc64eecead620b2d76dc638e077cc6ea63564837a,639.804834,Directed
0x0c12dbf7792b266c7c401fff1a87c6db90805ef5,0xac0e4d3b8ea0e5bf605cc4e6cda7b35a2ce3198b,389.1916964,Directed
0x6d5b2cce3ffd47ffc39d45a2dc999f81d734de1a,0xbb2446b93f24e61c733aeb8cff1c82400e412974,0.01,Directed
0x7c08fd3f6907b8c119266a64905c5ce0406e415b,0xd620eeb117bf8e6ebfb7c8d0df00583a1d72fe43,647.5777478,Directed
0x27726c0ecfeb4982d6150ced6fe2e76446e1c1f8,0x7a0c9f8f7aadc3a66eeb12474df28e78891dd0bd,563.1873648,Directed
0x7aa588d3849b9d182dbe78f93fe3a324f2b09771,0x7377472963b82385c32a97735ea236c6db8036d8,120.1955329,Directed
0x004fd71e61d0fb00f974635faec45195b8239607,0x6c07eb5281eb58b6266436678b7497a9d986b46c,283.6408554,Directed
0xaa4b560b041f432e77193d9fb97880c883e78af0,0xfed686624c08633d15a980522d29b77319a1a65f,748.6059811,Directed
0x6490b0f45b77ff7ea622b24ac76f251a63f8e44e,0x941d8fe955554da8fb7d8b41cff739bb824dce0f,407.1342797,Directed
0x57537fbd3a4dd084f6bdf76baf88ec87955ddecc,0xb369fc07c513e166a43b07400c92541eafe4f71b,780.1951392,Directed
0x9d10a2151ac5f09d5b485902dee494a06a427424,0xb0b2f6fc707fbb7f9d27a9f4fe0cb0d6b39a0155,664.7730009,Directed
0xcdcace0693e828baa1857ee5b127419bb5e7fc56,0xa111969b0aa946eb61a3aaef86489875b9620777,407.6173485,Directed
0x6d276f36f2f21d44f048bc4488dde11cb0fd3a0d,0xbc9bc0162fe1ef6624c4f9ea0139576e7407a99d,485.6279584,Directed
0xfd20983b9a76f4d9e972208a3cc9ffbccb6e9786,0xf6746143540275200ee57c4b2aeee4757498aacc,775.3964833,Directed
0xb9b49ff25bbd5da9151435cb1df85f0b20821b42,0xf454690f55bcddc5d8a29268d60bc158c49da5bc,779.955307,Directed
0x4de3598a3ffe26dfbee7d03c2fa26ff3f68e6f18,0x7ebbf91301ce1f62165accdb1bbc6b4b6cca05ea,0.01,Directed
0x8fc6113f672cc56ce9ab0b7f663d68250dbc3e08,0x29c8e4fc4a6e6b75c64fed03262b7baffc75895c,407.5713146,Directed
0x0fd40817091612a919e4393fd4cdb25b6112e31b,0x0e824022fa959a7cceade68fa56990ea9c974761,972.7273235,Directed
0x97bccfa87c9ad74442dac96ada79de9b1399dafe,0xb618894715ba7fa4901ccc99fcf097b0c391536d,128.6944857,Directed
0x39f82e1c09bc6d7baccc1e79e5621ff812f50572,0x35cd4fa0d85c36f978a3dbee50670574c76993f6,422.1219592,Directed
0xd1cfa6e0a84c1866bc2348a366c41c608791e611,0xaa4e0c93fb97f2512be69d454096ce385e25daf3,133.8910692,Directed
0x4aded6354057f6dce65007b591c343ff718a42e8,0xba786f8ea9c1474ee19f8b9792fce16bf25ed6ee,654.6945433,Directed
0x186ecfd89812df6cd6bf438e65ec4d7b69c912c7,0x4fce99d458b0f6a7398cf9c1de852b57f237b391,845.0439563,Directed
0x4ddeeeb10a9aaae3e6023776586de6382653ac59,0xd4355d160c0ffcf2a0eadfb6c8032a65abb28481,368.7687316,Directed
0xfc04d6b9f1f90cd8e4ad527db0bd5df6f1c78516,0x033185b6b9aed2ac13e1bd21642d348d0c965248,465.3589489,Directed
0x2bee3701cad9fa1cc1d32f98103bf1723227de82,0x1a916b38b7e6fc67743b93739236f6fada1e9835,669.6254703,Directed
0xe70b5c13e17af892844d067e82c17139e4e89ad5,0xadc445c80282504e4af6afeb5681fded2c3d6069,614.7579016,Directed
0xf31de1bf0a35b2b55c907b80e7f30e6a2ff40790,0x3f54c944ac2c388bf5f72592465a502dd126f6b8,868.3675523,Directed
0x65eafdfa643a786ee41099e5c5e134b7c6ec63a9,0xa53f837829388f4678f9963aae7fa1a4334e1690,178.1509355,Directed
0xd90652f8dc1d6b3e63f3da9e1aed4406e633982b,0x1200d1cdce4cf718b0ed069ae230020af3ad84c5,373.8967723,Directed
0x8f6c6607753fbd1b9405726c4cd130a44b9b169c,0x686a8b430367c292a7da11cea19341750a3ca571,197.8285816,Directed
0x7f47d2a4054ce7d04bd834bdf68ab16cab09a86c,0xc0c4c218d63aa86784ecafda70260c26c9ef79bb,0.01,Directed
0x8011f8540db66bcd151239583c14ba727eca9af4,0x06a24547ccb310dacd8bc526b398f5cbf98388ac,611.8163631,Directed
0xb81b401e81ccc31965728afd041805c063401a47,0x12f475db2ca180f94d381b17ff3581b5fd56c8cf,1004.341525,Directed
0x2bd88084252b1f063e8198ac38ed374720951c6a,0x05a7cd104fe0738b211533c225e721ad0ea08cae,462.7296587,Directed
0x6dba1e7e4b028ae707ef8cd599ccc7ef81971cac,0x23c5b5e918f52bba19fe14b38e6529e3bbd48400,221.123283,Directed
0x898b902ae7afe9765d4bf4d88c53252665ca9969,0x2f88347b18233677087626e559a5a69ac8a0ef58,663.0161444,Directed
0x6396c19a44ccfa30c861807e1b8e98a7ab2b8dc2,0x5449125c46f3e2a781b8b5f074d7ac17c5aafc29,339.3346513,Directed
0x2c1a91f45c0decdbf8c2b84abdb0a349237f7f41,0x1a5e38f7c5702a811e8f35146e19607c825d1af3,388.2034858,Directed
0x779d3785a9907ba019161da9296c894dc6e7a30d,0xe988c951e78b284f9105c35c001b8ff0fd39bcc7,697.6404285,Directed
0xb69b3912979ac2571f86843000a21c6c5ce84342,0xaa9eab5bc49fd4ff7319f0c2342c296c4039ff07,537.9046084,Directed
0x088005dc13fff2c1750bb10901962fcaba77fbc2,0x228ac02391128bae7afd87e0b4de6a7706b44b72,245.0401376,Directed
0xe0194b2da8b9504f85a39a1b07ad9faabf7d1244,0x9b86eb00c1a79e1147f556b5d64f2650f20eeec7,657.4761823,Directed
0x732d6de0e8069df1e3ec4c9aa05362596ba8ac0a,0x95a91a4a20a4522edc7bd90efe20287e365b3637,589.596876,Directed
0x83cecfa54e9aeac4d9c36e0d970ca320652472fd,0xeb3551a15169e024420f534a448795b3a2515765,842.771659,Directed
0x347a7c61d655e72cb3230b6b964c52f070d887ef,0x770529382c7c78ae95999db030d1a56cd54239c7,703.7650119,Directed
0xb0b2f6fc707fbb7f9d27a9f4fe0cb0d6b39a0155,0x0c12dbf7792b266c7c401fff1a87c6db90805ef5,485.4242771,Directed
0x25b24fa3a7fdbb89787febe27b968689f5f9abd7,0x0f00f63e28dc0e131d2df0859a6e700a79430a72,285.7204246,Directed
0x35113df6868e669156e9c43a84f2cbe6ac0b0a44,0x17ce653ef5e9290033e6b20f48a018ff677bcf16,537.3189964,Directed
0x0217ebffb80666640da500fb4380890fbd2ae92c,0xbf3e3ac02821904c4b43c2f28a5453727b1c2297,586.2846157,Directed
0xc538c3796aebcca78b7e0375302297bb3d724257,0x7b058ae1e9b70e6ceea6e5e955ec911fd78c2b50,684.3209455,Directed
0x1a916b38b7e6fc67743b93739236f6fada1e9835,0x6d5b2cce3ffd47ffc39d45a2dc999f81d734de1a,609.4334841,Directed
0x7e8ce794dd25cd524d8c440cc0a741c68a6c4cba,0x898b902ae7afe9765d4bf4d88c53252665ca9969,850.9075005,Directed
0x364b5e310709b4424f3248e11df3c79f8a60a3c7,0xbc5b7170946b3c50c5cc2ca79fe505e29f4ffe44,0.01,Directed
0xc0c4c218d63aa86784ecafda70260c26c9ef79bb,0xc095e28960f2e4078176b3191a65f59944070cfa,576.9449261,Directed
0xae34985278a13e1da132a34dd0693620d88ccb72,0xdc34fc40d08fa8e1f7d0922a5d3a1baa890f7069,511.6983832,Directed
0x0fc6f0d2891ab6826ce662b4c61b5842538070dd,0x004fd71e61d0fb00f974635faec45195b8239607,413.9451746,Directed
0xaaf2483f28bf10330253f83f9e016e1b900ad78b,0xa90b541bd2dfef162b82073318ace3fcc57340d9,291.849284,Directed
0xe10fd2a98505e27f1a320465c0fbb31f142aa706,0x108d9a86517bdcbf84dcafcfa958d5213961c40e,55.57726247,Directed
0x1a916b38b7e6fc67743b93739236f6fada1e9835,0x2db898c7146a79658284d3c1f378b0bd4de02348,337.3887486,Directed
0x233a6d15859e0be9d61e78ddb232e638c8152aa5,0xb8c13fd4ed4032e9499c4cdd0a2615b42a0266d8,622.6266186,Directed
0xd03d6a433a903052df6420f3756a79b8cc7aadcd,0x4fdee5d87480db6b32737a9ebd38ca8aa6401b03,622.3986736,Directed
0xddbe1291b454f9b8699220f1e8724aa641ef4b42,0x4420e64747c571898084370953e1d74c786f8de5,618.7914482,Directed
0xd63b5e22846955862522b3a4f6ed83fa6c982acb,0xb6c9d1ec8e6e479bc7139ec810424964216a286f,242.4536195,Directed
0xb605084fdba5953534cc693d24f44dab10c64412,0x9b9f0a3de7288d0701245e702ffc843fdd03790e,178.5209928,Directed
0xbf3e3ac02821904c4b43c2f28a5453727b1c2297,0xe36a5a8aac68b9032ee53e4e7ad37708f657a14d,499.7962968,Directed
0x828e57a298f4129548a8817acece3ce25fdcea6e,0x2b0f5dc3f68a95b86f5bbb428f57d3175689c0f0,406.7820736,Directed
0xac7e43a84c5071cb45a343356a4302fe6de0108b,0x2dd3adaffd2e552e121635a20c0e8a0e4008b198,76.61712027,Directed
0x16c9903f99897fa292f3273513da8cf6525d0b06,0x563ecd63c5db552023c4de7bdcf5678feaa32ef8,487.0366259,Directed
0xa315cb6477bddda3cbb93d81742b7aa719d5dc41,0xc5667fd8669fa78733a55432d34ab0f47ab23fe5,706.8403092,Directed
0xcf2ac9bdb286c7abe81330e5b5806846bee4cd77,0x9de774eb8372200789c78698e108c588d8718d28,449.89719,Directed
0xb81b401e81ccc31965728afd041805c063401a47,0x2dc1965fba2652763ca26c22931497539c4dd6cc,690.4460177,Directed
0x54380049099b5ab0b252e1245bfa6a5085257c9d,0xf95da977c26b073fbc143abc23d6e8c25e1e6b92,114.8288015,Directed
0xa6bb588d526cb5c8c0b4d00679df0f88efeabaca,0x3cb62706438c3d2215f1397246463a6eb4ffdb47,323.7187937,Directed
0x816c6b3b530184e078d3c89dc74e53c749cc0acc,0x98cf46ad000046c94367f312ee24c8297c60e1d4,183.2487699,Directed
0x3c8325c283966ff2ce639683cfe514abc887d040,0x672d13b14f941293410a5739080d71c8f9f6e0cd,797.815468,Directed
0x550478e76305df1222e3646c2dd7897f9375e7e3,0x0401381a6d6751e0e21633b32217d58ae90980d4,660.6544911,Directed
0xc0587f10c4247ded0b37c08b6bfbe4107afe2a9d,0xac3e030103fa273e36f2cd7ece1f316961be6fe5,348.3580981,Directed
0x8fddcff9501aad6620a141145e5c35ae09336001,0x1a5e38f7c5702a811e8f35146e19607c825d1af3,660.1179349,Directed
0x72e3de66a1a2443583f7d747f2631bd90f82a8ab,0x7f44f420825c537eb5ec849b7e229c3df253c7f7,576.351288,Directed
0x3bd221ff4c54bb0e4feda3217197acdb70f7514d,0xd4593947e9b1d5d503caf8ce90102967ac635593,441.7476713,Directed
0x16cac4488ea52c294dedbdcdb6906fa73a088380,0xd4593947e9b1d5d503caf8ce90102967ac635593,544.3773087,Directed
0xeaf31949dcb90e9c097c85479e27a8b78852f80d,0x2d0f360af8d1465d32e7908f1f3e4c4735acebb3,680.9813561,Directed
0x34c4b40b4d2de865b2845b4583d2b5835b9ad195,0x9e93530df033899e6334d6941e67a24f7ba6c5ea,537.3445654,Directed
0x06c60f6dd9f0e6bd96b827ec7f0de00b916e71db,0x27db3615327453b016a3a5596b7afb96d3fc342b,292.9458881,Directed
0x35cd4fa0d85c36f978a3dbee50670574c76993f6,0x209a08b9bc74dafa621732c304249d8452a20a87,416.6932619,Directed
0xa7f15b0840190340b5a1eb2d8b633b16519af083,0x31a87fa920c420c00e730e90476c475807d42ef2,826.9656577,Directed
0xa54843f79634c44f482003f687a03abf39cd3a40,0x70206743a23a52487e5e7c3992390e879da6e40e,175.1006838,Directed
0x930dc6cad87358b5b8bf59957e8c6705c8bbb36f,0x09802f792bfbbf1f8515808f0fa68344c5625dbc,885.429107,Directed
0x0ad8484a353ad7e38bb893f8d331d5adbe1b71e5,0xbc0e27ae9893a5e85565ece8bb5d44d879942925,654.8283083,Directed
0x2c4fbce6eb44fb7847bd9784c63213eee683a8c8,0x1c97c1271760b2619b6b29b289fc53a44dcb5b12,548.2898611,Directed
0x50120c5fafae7fcd8bd20fa03af058873ea28425,0x841342e50c508ec4ffdef9b5208719c1dbed7968,373.8958164,Directed
0x50639eff82fe8b951d8e428f4162af542794c38b,0xb9c16f73132ef6a9d6f790db5031ace40b0d7a24,702.7722713,Directed
0x3f245b9e76a8849894c5f081562dbb927bb1face,0xc43066a053d242d6ac7ce697769d94a62fad1d1f,742.9556564,Directed
0xcc5669b7557c81295d0ae60e59d7daca070b3de5,0x137dd2dbee265a2ccd415f203bce1f68820af83a,809.7553459,Directed
0xd6e251c23cbf52dbd472f079147873e655d8096f,0xac7e43a84c5071cb45a343356a4302fe6de0108b,0.01,Directed
0x4fdee5d87480db6b32737a9ebd38ca8aa6401b03,0x50120c5fafae7fcd8bd20fa03af058873ea28425,582.7982493,Directed
0xde890ccc53e39182396d199299715bf91e1c3b1f,0x87cd446adc9d04f59502281dd824caf141bdff9b,0.01,Directed
0x800cdab1c04117d5cdf21831080c4cf11f7c56a9,0x69324cebff42101d8e43a3f7b0aebeac04b4e50d,160.2315384,Directed
0x35113df6868e669156e9c43a84f2cbe6ac0b0a44,0xcb23fd7053db6b998bab216286dedef9796f7d2a,514.9896096,Directed
0xcdcace0693e828baa1857ee5b127419bb5e7fc56,0x64694db68cb902406d4c232f4064e49f5bf9b591,834.1486863,Directed
0x84fd9c13413c28933ce2b04b368886c690e9aa16,0x2c4fbce6eb44fb7847bd9784c63213eee683a8c8,438.3617816,Directed
0xc8dda68e33d50c9f86f75c2f34299d87ea63b4a3,0xc538c3796aebcca78b7e0375302297bb3d724257,437.9941542,Directed
0x03e096c4505b97a068a538d4ff117292c7f5a147,0x884c934c8354e382be97c095233d4e2862920c5c,506.3671928,Directed
0xe2464122a2d71df4324151c8f7572ef23f5dd0ab,0x1853e897aee177f9924487a176cf546f8431385c,937.8440413,Directed
0xbc5b7170946b3c50c5cc2ca79fe505e29f4ffe44,0x290a2c307ede6a392103eafe706dc0d1570ce5b1,702.0658992,Directed
0x70206743a23a52487e5e7c3992390e879da6e40e,0xdd34c90740abc7ae1be11e0ce4f0a061620407d7,437.1104476,Directed
0x4c912712cac381ed14696868e0d776e5b198f0ef,0xb4fe06ec45cc3c2dfac0ad50bc5edc5d75bb9f3c,615.0967141,Directed
0xcd911350d6fe15e85145d6e03f2573e19b1bc9bb,0x617b83371b4c65debb6c2e90de89c827ddcb0884,257.3494064,Directed
0x47989ac5c0879ef6ca9f0278735453e53708a949,0xfe2650f030f2c966775e11009cb015e8852ecf4b,0.01,Directed
0xc2bc23a6310f61a0dae6e65c20d02cbed5df2883,0xc6ed1f1e2a785b1991a0c2a877d19c750a7018b3,893.6216161,Directed
0x828e57a298f4129548a8817acece3ce25fdcea6e,0xcca095ad2d508c200bda1141f783d77c3e6cbb08,599.0026814,Directed
0x8ff77caca3c5421b69f655c0b54c66c57c04dee0,0x463667453bef14157dc8fc348fcec7b01c6a71ea,540.7074754,Directed
0x9f5229f47625e8dbe5a473ac189e6f376f644745,0x0ad8484a353ad7e38bb893f8d331d5adbe1b71e5,636.077985,Directed
0x93a0136bfafddade6b47cdd6d0f629346d2c2882,0x72001743dee9395a5ed1679fa6e791fbe9aa8bbb,402.9351475,Directed
0x4fdee5d87480db6b32737a9ebd38ca8aa6401b03,0x0d909885a1c61f35e57144b2bb007d5e9f7b6e43,711.9211399,Directed
0x6d276f36f2f21d44f048bc4488dde11cb0fd3a0d,0x905c58bd08384496022948bde9d2a31a2cafb958,0.01,Directed
0x44d17bf735feb8350bf5300b8d84ece560501cbb,0xf5f02c84df4ba6af17e52a535496037d338d3bd3,196.9691253,Directed
0x606f05a1561d08e29f4a943e6b2c48469172c12a,0x11229f1b76e0b0a36aa08911872979e7571de3a2,450.5945431,Directed
0x3227d52782f316601f243d78171b6ed180450b43,0x1a36a5e00724ede9f2058040c61f7e9ad0b0daf0,492.9362583,Directed
0x81869cf94beea3021b94269ad41ed0b69fedae2f,0xaaf0e31bb5224b664aa7f16c519824e8ae8295ca,470.0196921,Directed
0x66c3c8afa1e2b743474f50cbae197cea84d35d0a,0x9ca1dd969472ac5b19801f6d9de531c4ff830f1e,168.1881085,Directed
0xab134c13386492dc8adc37cba75b567435ae09fa,0x52f81c35946a6611121050f0c011aeea6fc8a1e6,879.1259817,Directed
0xfda2b6ba8035837024610a5d601305a4772e193b,0xd970cbd2b947d4254a5db4c918943fe72189a502,524.8263521,Directed
