sending,receiving,amount,risk_score
0x65d1e4524982bd01a79af7b8d8e83e71816c5357,0x09703edaac263a679c26bfd37806196feea10438,558.7141192,44.3387931
0x671b3d6e61b13b7b34da2e4bec1ff1dae97bf562,0x70821b31d5aeed59ef1f7b0d09123cf386103c3f,562.0729026,54.13103448
0x688bb80239e52f8088094e4402387068ffff9836,0x49cb94929d1004dfa21bb26ddf1b8e25e7e9d455,559.1371376,50.38491379
0x691649f8bff990271b207da5b09c7e6e3c9a20b4,0xf0ba37ff365ef1a8a704306014f088a6bd744572,561.5765171,41.04827586
0x69324cebff42101d8e43a3f7b0aebeac04b4e50d,0x02234b52147ea57ff46e6ccc9f162720150acfa7,555.830584,45.17284483
0x6bb10ea56f57488625e375165d8df04daae24cd8,0x617b83371b4c65debb6c2e90de89c827ddcb0884,562.2095577,43.50387931
0x6d0357508b43df4409e7e3b1f1a9b20e35bc6828,0x233a6d15859e0be9d61e78ddb232e638c8152aa5,572.3811037,45.06465517
0x6d2eeab1c90aaf2537c11d1a05a93fdf029607d2,0x6fc2237d1414b0d8901973a0428e5998421f589f,563.731113,42.7875
0x6e7db20cc31c964b490639b35b9d3e8480de395d,0x5c05ee9cad8fd091f1ceb5c6fa2a52794abee9c1,569.2782366,48.40732759
0x6ef8f3e9a84c314613f07c945c36b21aaf5d31c1,0x5b3f6ba7212a0fb20ae4459e9ffae3b9caa95e91,558.5289088,44.87327586
0x6f2dfcbd63a4706693d116c76d2b2894b2a604e7,0x52f81c35946a6611121050f0c011aeea6fc8a1e6,562.2506759,50.73103448
0x725898e4e2784026cdbf89f8dfe77dc965f2059d,0xa47a97907b93d454b7ec8c9a6b3d02ff838c052d,568.1905605,55.55258621
0x732d6de0e8069df1e3ec4c9aa05362596ba8ac0a,0x081ceadbcc5c2f293711b102652baa1cbccf4e52,566.9067075,54.05818966
0x7372b561d02b46fcc97d7e3a4fad37648db22a32,0x9ca1dd969472ac5b19801f6d9de531c4ff830f1e,560.3746942,40.35172414
0x74a8927bbb9f4ca8c0a3feede1b4b890a10342ee,0xaa4b560b041f432e77193d9fb97880c883e78af0,568.6063962,53.74353448
0x78506cf9f14021ce721d485a35e4fdad9a2fb4ee,0xbc5b7170946b3c50c5cc2ca79fe505e29f4ffe44,568.6098906,42.67715517
0x79462b1b18bbc3b0ad1d9f9e5bab27d80483ff99,0x9a8e6091512b7e88ed9e6bb620800f96598b7a07,555.7862912,46.26724138
0x797faa1b52ccc2706f55dd09edd1974ba857cd86,0xfafb6c7bcac939fccb380f622e3d2630d5b02ca8,566.5863354,43.64267241
0x7c1e9d856ed64a295038809eb90cfd32e2af73f2,0xa608f7958061ae8498d73aa0d8f6f5e8f51135ae,565.2333594,43.24741379
0x7c521a007436e7e27382be7f88aca77afb1b22af,0x3c8325c283966ff2ce639683cfe514abc887d040,563.0368765,46.12758621
0x7cb57ac73f0c5a47b4501774b9ef68c26eba852c,0x66ceb5467b5d562e2f31ca830cc4ac7113a79e84,560.6318178,52.84482759
0x7e8ce794dd25cd524d8c440cc0a741c68a6c4cba,0x898b902ae7afe9765d4bf4d88c53252665ca9969,559.5813227,50.33017241
0x802f839bfee32aacc5174cbcd8033a8ef259be64,0x6d5b2cce3ffd47ffc39d45a2dc999f81d734de1a,558.0645807,40.25603448
0x81b86feda8f0eac2e88a71e30c62d179877dbd4d,0x290a2c307ede6a392103eafe706dc0d1570ce5b1,560.5504103,47.80603448
0x858170b93f5c5c1a33417255bb3f3ff639454ee5,0xaebdaf0001a9da9e34f3a4cda5e62034e5c04a10,568.6182543,47.16336207
0x85e741760a4df0cd6ab9c26747932ce71fa93883,0xf54bbc643ab9f5d23a995afb9aa0d1f523b5d3dd,569.06069,52.18965517
0x862d4927565384533339137fbc0f18a71f33d291,0xa47a97907b93d454b7ec8c9a6b3d02ff838c052d,557.9986877,45.58362069
0x86efca58ed0ee25e7d39d38d931bd8c033cf35fc,0xc8dda68e33d50c9f86f75c2f34299d87ea63b4a3,558.4498882,54.43146552
0x873b018df74633a9c5cd57af9e745c1e709630f8,0x27e1b1ea8116feee71947c2de2d0ac741d5ce77b,558.641074,36.37586207
0x8749c4468889f9e88f248e45f3dafd0025aeb051,0xae78d0205239afc14f30e731c0d0afe0b42ca042,566.9267342,43.61810345
0x880517c4e61f634eb26e59e702726e2cbae53959,0x66b871992b2d3ebf1e5b94699275469800e796ca,564.9039588,45.85818966
0x8b801406aa5fcb72dbca8d67de360f0bcf0f755b,0x086a1cab416461d0f92e75b1713cb3b8b44377fe,564.0055842,39.10646552
0x8cc00387692b83d2a1f67e1647ebee4e42e6f094,0xa54843f79634c44f482003f687a03abf39cd3a40,564.2663999,57.60344828
0x8ccc1bf3ffd76f7c07f9feef2ae49c2acbc4d146,0xd3c35800c4a468cef54d6581c8faf111f5d5ebfc,558.7882151,41.20689655
0x8d70dfe64e137c202e993e5471eaaee25f41ffe4,0x06dcc57a3ff30e30b0dff5d48a2ebbe4f2d1fd9b,560.7629161,49.71767241
0x91c962a93bf0e520e89f4c6d1f8de95ceedca748,0x002bcd751410a69b3bce463890abb2fcab81a755,564.5775842,39.3362069
0x91c962a93bf0e520e89f4c6d1f8de95ceedca748,0x3062bb340d09613209c92c051de077c782a32d21,560.1641441,51.10732759
0x927eb5472ae6124e561287052ba08e71b72ab8c5,0x9e93530df033899e6334d6941e67a24f7ba6c5ea,571.0333943,47.48362069
0x94c8462edd20b1e2b3d44bd63c2e3c05acd73671,0x4e3bf6cc6fa25ce2b65d184fc14d52f375768e3c,566.2428561,38.76551724
0x9508352b847b315becc6441ebf344f9bc19e2ae7,0xb81b401e81ccc31965728afd041805c063401a47,558.9240938,42.68706897
0x98d04db467e7d2186281b90084ace88d84ac2871,0x606f05a1561d08e29f4a943e6b2c48469172c12a,564.9741226,36.36465517
0x99d8f6c4760a1078c3bceed9e27e397fb488e19a,0xd04cfec37879b6d912708f4f40999f438b12e739,568.1398303,47.52155172
0xa1f214ac84f415a7f70cde1c339f376952f3f787,0xbcbcacf1f2e151263e3890da058f6fa2b7b881d9,566.2500618,38.72284483
0xa23d57c75e56c484333aa20ce4d2ad29f50d651e,0xb8c13fd4ed4032e9499c4cdd0a2615b42a0266d8,559.3546849,42.46594828
0xa608f7958061ae8498d73aa0d8f6f5e8f51135ae,0x7409609cded76dc9192abdcbb3036b0dbe045328,571.6803947,43.82758621
0xa8ccfe0c54be603d32019f3a9fe41091b260971f,0x5b3f6ba7212a0fb20ae4459e9ffae3b9caa95e91,558.2940682,45.33836207
0xaa4b560b041f432e77193d9fb97880c883e78af0,0xa608f7958061ae8498d73aa0d8f6f5e8f51135ae,569.0940531,43.51767241
0xaa9eab5bc49fd4ff7319f0c2342c296c4039ff07,0xe15542a7961a50c6e38ffdb848e52dbdfedd249d,561.6004638,46.85301724
0xaab8f65bc1ec750c420ca9ecb5b53c918adbf64c,0xf9268f72c572303f60d5f7bc5f23bd1904dcf4da,560.7647693,44.73060345
0xac3e030103fa273e36f2cd7ece1f316961be6fe5,0x59210cfbe55112628df91eee78c3bc0ae30aceb9,558.797718,44.60344828
0xad3b8de45d63f5cce28aef9a82cf30c397c6ceb9,0x3096616cc3e90731c69f2174c870e4dbaf2dae73,557.7543801,43.68060345
0xae05d1fb01ef3f48dda274217b59ee8b45c0918e,0xdad6c712fb69b8567240f88db440a929808bcc58,566.5382336,43.01681034
0xaf96674fdbfce2cb81485f179caaf83c05aa3c4c,0x259b47b0f998fe88407e83fb0de1b22f64606676,557.3005211,42.16163793
0xb1ccf0d27bb3e844bb692e2577089b2f822d5aad,0xe10fd2a98505e27f1a320465c0fbb31f142aa706,565.061121,47.84181034
0xb4cd266c33046567f63c1821799c2be2f4b2c554,0x32426fc2964548bc62a15bd06219b6f56df70c8d,559.2493563,37.3875
0xb85a3d2aaade00ea87bf758f11bd4ba9e1dd9b2a,0x24fa396cb12636034b6498f8c968865d93a2bbdb,565.244957,46.47887931
0xb8c13fd4ed4032e9499c4cdd0a2615b42a0266d8,0xeda47c81c0f873dc52cedda6d95aba05be8b8eef,571.5588837,44.18103448
0xb963ca9b4216a441aeb9810e55ae6bc0d13619ff,0xe4b00049b7ec6858cf1c01ccbf058c94ad00cfeb,565.1972206,47.86810345
0xbaea3ed4a1a9cd58ccce5e0f52c68c852deb5c68,0xa0a19623fa75eae2eae5d45eb115574d6aee9390,557.6133208,45.52413793
0xbb12ba94beac38af7e60841ccce50bccf58156fb,0x3cfe8deb14a2504f0bf3ae1d9d2ea80b1036e2f3,561.2362764,42.41422414
0xbe9deb352c06de4d13094d3b005a2f6176e0b4f1,0xddeb20c701d3dc5af1d356db0fd4bc37f1282e1d,560.4072246,43.93146552
0xbefb76a75db163fc3a3db1eaf2bf291e07d3f868,0x2e92f273cc113e8044901d07dcf41044861553bf,565.0143407,42.68232759
0xbf6f4a14032265e6614cace133738ccaa685e3fe,0x37075fc63c7e487ab7f09b831952780f1fe221ef,560.8663582,44.19353448
0xc0b6dca96a6e5e00299243aa48a766f83318a2a1,0x088005dc13fff2c1750bb10901962fcaba77fbc2,555.0642141,43.07758621
0xc0b6dca96a6e5e00299243aa48a766f83318a2a1,0x4dfee17dae2eb2791086837ff8a02070fa201828,557.460593,41.24181034
0xc0b6dca96a6e5e00299243aa48a766f83318a2a1,0x86a320a07a6b887ebc46aecf8cc87e99321f9a18,558.9090329,43.32025862
0xc28cbdb253f12174f7aa80ff6c6660f2e09397d7,0x73b99dd8ebc9aef2541068b31333e79a413ed079,569.5863883,38.25905172
0xc5667fd8669fa78733a55432d34ab0f47ab23fe5,0x0217ebffb80666640da500fb4380890fbd2ae92c,568.8233801,42.14698276
0xc64eecead620b2d76dc638e077cc6ea63564837a,0xef361793cd6573a2ea89fb9913efb850fa5430f0,565.4218869,43.31034483
0xc6eaf02209644f3eb4bca3233ddb889670f7e4f7,0x13e3398b6af7e45f73b12f41e9d66bd1da7e805d,566.8867282,42.88836207
0xca05daf05a3d3548e1ff9df4c8fa002066dcc9b7,0x05c05692bbb67de9650b72f8ed332d605a2a3062,563.1313355,45.86853448
0xcca095ad2d508c200bda1141f783d77c3e6cbb08,0xb71a4df291ea8e9996a74e77ab63f5abcbfe90f5,565.006347,48.02708333
0xce2b1173cce8e4851b58e2bf47db602ae374e751,0x00262fa3b21847775e2db42965d0192e8dfe5bdc,560.2806887,43.81206897
0xceda6c769350a084f02a6e5f2fadf269ecc0c37d,0x8b801406aa5fcb72dbca8d67de360f0bcf0f755b,555.6783353,49.04655172
0xcefdc6cc55069187ac34575adbc756310bec6248,0x617b83371b4c65debb6c2e90de89c827ddcb0884,558.4319303,44.04784483
0xd30b1438356a78045a64675cf9b6a0c8d401370f,0xe032a262530bd624ab222bfaaabc6aa15efe1176,560.0251889,39.64482759
0xd30b1438356a78045a64675cf9b6a0c8d401370f,0xe088145274cda0e36ab21cd62e2c05b97d5831af,560.3116381,45.65560345
0xd51a0bcc88d3b635cdd4a90e52fcfa56c2e1f0ca,0x5ed6dee88c12488a9b37eb81b82612f21b264eff,556.818063,39.45818966
0xd5a98e35d92b478ad4dbefdf2b55b22f331043dc,0xf0d82e5e598de22332e7b4f45fc732a6a4c93577,563.4260596,46.82543103
0xd7f3ca7f43868f176e787375424f4231c3a949f9,0xeda47c81c0f873dc52cedda6d95aba05be8b8eef,557.2946149,50.50043103
0xd891a66487bc6c530c82cc8c38afa468b13866e2,0xffa670245089044b1e355508a7843692a25a5e52,555.7562702,47.68922414
0xd9800d4fcd3513d882c2a0302ee10105cb993d22,0xca97e8baf6195e4211292292b9dd3bceaa2e19d9,564.5330352,50.99784483
0xdaa3b612ec43889174efd50ccd29f090c52e4623,0x7fa20ab7e568dd8c257d3616d9ab24370fa89466,565.2599532,39.68965517
0xdda7960a274187f8aa0ae1737a6aa9342b244f2f,0x962b3e324d8cdfa07e5acc13cdf9453ffe2dc6a3,556.4383486,42.28189655
0xe0194b2da8b9504f85a39a1b07ad9faabf7d1244,0x7a0c9f8f7aadc3a66eeb12474df28e78891dd0bd,557.1720123,51.84008621
0xe0e56a2db04ea53331dc77010b28bc94280c37e5,0xf454690f55bcddc5d8a29268d60bc158c49da5bc,562.521097,49.5987069
0xe3722cc112163922f2752cb3c69503f36984b616,0x11de5001c3c8a243c601fe56f35caf5c436b861f,564.0152145,53.87413793
0xe4b00049b7ec6858cf1c01ccbf058c94ad00cfeb,0xb10f08393f28f97566ae467a3eb41a2425b9eb5d,554.7456121,43.49353448
0xe5c91f67af87a0e20267b290e32eadab60cb044c,0x3c8325c283966ff2ce639683cfe514abc887d040,570.2191961,45.68232759
0xeaf31949dcb90e9c097c85479e27a8b78852f80d,0xcf57acdbdf7da4eaa3f2b322d62e493cfcda1caf,563.1747909,47.93965517
0xeb2035997ebf485b50d85f3337e1116e5a105f77,0x48eb702c946f836bbcbbb19285e352e88b30e9c4,565.4827079,38.71939655
0xed50d9894bd4379c934f7d19a60eedbc41af792f,0xe0b340171486b08f0c1f4ac607ed776478cefd2b,570.3264912,47.23017241
0xf0d6bebfc2d985fe3f46d2d9c04819ffb9e6d605,0x18d96e2ae166845d3dd72cd70978d18b4f429fac,556.469309,43.0637931
0xf0f750520b88615baf1afa3d914d75f6e530bf20,0x6f978be565d6d01f74c819eec715a8a4d026b679,558.9086734,45.51293103
0xf180daa7933401b3968d63c46f57b781f19a6829,0x860a896fc246d9737dfb63a86acbb7c102afdeb8,562.976666,42.34655172
0xf24dd92ee52bb0de1bab87766a4a3f1c17b2c4d9,0x1a67dee0c5f74f0908b7f6fe7b28f445b390cef1,564.6531254,48.06810345
0xf31de1bf0a35b2b55c907b80e7f30e6a2ff40790,0x3f54c944ac2c388bf5f72592465a502dd126f6b8,558.3853899,48.11896552
0xf401a86f5328ad20367b9676544e77b5f4912622,0x5ed6dee88c12488a9b37eb81b82612f21b264eff,568.0228614,50.90948276
0xf6511ed068459cab3225fb900437fdfae446e53a,0x113844f9fdd2eb60e8083dec243c1d9522c8af9a,568.7542083,48.15689655
0xfca46f33726d6ac3595db209661b2d90176836e0,0x9cdb219746b0dc7cfbba17ad6070c8a643adc4eb,568.2259072,36.74482759
0xfe27ba54503b6b3d265ecd53912916afa3316786,0xf6511ed068459cab3225fb900437fdfae446e53a,566.7199943,46.51465517
0xfecac86c26e9050f8863e828c4d55f88978c3218,0xda5ed044b1a19ce35aa3bea3aae77c7c455ba83e,560.3483809,42.31206897
0xfff61889339b01858cc0b3034ecc59aa7f47db25,0xe0194b2da8b9504f85a39a1b07ad9faabf7d1244,564.2320648,46.15086207
0x00318c7963a45ceb6b3101e1794ad42137da8f3f,0x1a5e38f7c5702a811e8f35146e19607c825d1af3,535.2935841,45.22801724
0x004fd71e61d0fb00f974635faec45195b8239607,0x45fe095ad4299f71eaa25407c4122ca6a497e1e2,530.5292053,49.1125
0x039ac775da10f6fe035a903a9d3652e110e9243b,0xe10fd2a98505e27f1a320465c0fbb31f142aa706,527.8158922,46.19568966
0x066d579091ce669f3f1911b7e5b1531f9dcd5777,0xa250b4750a941063736b7e4dcc0ad0a5bdb61be9,539.3254496,43.25646552
0x06dcc57a3ff30e30b0dff5d48a2ebbe4f2d1fd9b,0x5c4f4e14c057359a61fd18fcd2cefc0bbf854f7a,525.792623,49.06637931
0x07f3c48b2cd667dcc915384c1d30be2973898a26,0x96e7fe4d4592f014ebaa97909d06802b4c1bcc21,536.6270785,46.55603448
0x07f56404924fdf1b307a6e1f9e22b06ae5532fbc,0xc89301dff411fcfcc3e56c4b2a4692604fe30e10,541.5152428,48.875
0x0ce96e253ce21998420a9e9797a4b6acce9c5ad0,0x7e9992a73baa85c96f03c4f48f2ce0a34c998132,529.0850428,50.03448276
0x0f206fdf20ab365d1a24c05f5f2f1efcd0b9aa71,0xbe658044c1b4c2ec65d2c03e38850eec3d46aa84,529.4032978,43.39008621
0x11f40ae67f6b648e8b4bbc2d1a04c665214f7d25,0xdfcf8b5b073a499a0954b104d4eff01bce8c54ce,530.3002941,47.84008621
0x164c9c797a8038531e8d42e7346912297ae6d4e9,0x26bb06e423366b56da535932a9541e183597b21a,529.0599927,46.35560345
0x164c9c797a8038531e8d42e7346912297ae6d4e9,0xb9c16f73132ef6a9d6f790db5031ace40b0d7a24,531.8705902,46.8875
0x16586a25f66d9f6d7f8ab27b1e4286f84f69c97c,0x0c3d664e0278147460b1473376d615be29300f08,536.6033227,43.20732759
0x166875a4412618bcb6a22da6e6c08f7aaf855837,0x2456648dc2481ae1f057b7f5d6bc75300e973943,537.7116096,47.52758621
0x166875a4412618bcb6a22da6e6c08f7aaf855837,0x82c9fd1002493e122184aba0c9e8de36efb1645e,537.2653938,48.05560345
0x16cac4488ea52c294dedbdcdb6906fa73a088380,0x38a75a8624bff4732f2298a515d3b606d090a0cb,532.7273484,44.5875
0x1853e897aee177f9924487a176cf546f8431385c,0x6396c19a44ccfa30c861807e1b8e98a7ab2b8dc2,530.6134945,43.84698276
0x18ac43c108c55f7203d6cf545142c747e91b1e2b,0x577754308538f4be10a41afb4f8900cd24d7098f,534.4259171,50.44051724
0x1a5e38f7c5702a811e8f35146e19607c825d1af3,0x66c3c8afa1e2b743474f50cbae197cea84d35d0a,535.609495,43.78491379
0x1adc97e598d2da26701473307c89501018ed5ea5,0x824564e9348b61d8906646df593bf81e347a9a98,536.0758318,49.00732759
0x1e41702655798ff1546ad5d9ebcccae5af47362f,0x57f17747698d0052bba57ce427a764a9971d5724,525.4323284,51.86896552
0x1e41702655798ff1546ad5d9ebcccae5af47362f,0xc650a36cc875e1672ae1c8191f27b6b9d8929100,530.0274312,48.52112069
0x1f1aa7399fcf70d5cf0cb2a2c92281aa633309a7,0x86603120af1e76f8c8550c3f854ddffb93db14bb,539.2081443,44.03663793
0x213545e17ebefaf9623f78e374412915423518ac,0x6c5b6a1de1f83da0587febd1851343ec51aaf376,533.4347858,46.52112069
0x21d78112adf535b1b37d6d6b6962fb1a6656c90d,0x8088d2991e3fb2854ee5851d41cafc358a72a054,531.2098402,47.36206897
0x228ac02391128bae7afd87e0b4de6a7706b44b72,0x1853e897aee177f9924487a176cf546f8431385c,533.0950709,53.5137931
0x2427fcdc1033586ba672780fea1d662e75681dcb,0x4ddeeeb10a9aaae3e6023776586de6382653ac59,541.5367095,48.39913793
0x2456648dc2481ae1f057b7f5d6bc75300e973943,0xfed686624c08633d15a980522d29b77319a1a65f,536.8559834,46.21767241
0x27248f3b39129723b528cd81fa74b0e752426969,0x824564e9348b61d8906646df593bf81e347a9a98,531.0785109,45.63577586
0x2b1855903a4ecb9bc5e86e570b86990d03cb1101,0xde890ccc53e39182396d199299715bf91e1c3b1f,527.3559955,40.44784483
0x2c3cfb5537f82b3baf41b0869f20b66f47d57c23,0xcf57acdbdf7da4eaa3f2b322d62e493cfcda1caf,543.4396742,46.1875
0x2c934cd327d06eca3c8232ae66a818e1d9daf0c9,0xcf1d232d32a59d5cb3c693171b13adacfdf9ccd6,540.1020877,49.15948276
0x2d2e9bc176773d49eea98d6983fb4931d1d87707,0x779d3785a9907ba019161da9296c894dc6e7a30d,533.5889791,46.57327586
0x2e0925b922fed01f6a85d213ae2718f54b8ca305,0x4bd5c53982cf7cfa4ae61e8a47f591df33469b3e,540.4133801,37.60603448
0x2e92f273cc113e8044901d07dcf41044861553bf,0x69324cebff42101d8e43a3f7b0aebeac04b4e50d,531.1161901,47.36681034
0x3062bb340d09613209c92c051de077c782a32d21,0x4bd5c53982cf7cfa4ae61e8a47f591df33469b3e,531.4844488,41.89051724
0x3062bb340d09613209c92c051de077c782a32d21,0x828e57a298f4129548a8817acece3ce25fdcea6e,526.4165313,43.65086207
0x327e678f2948de6540db98a7aa44d56f3e81c007,0xe0e56a2db04ea53331dc77010b28bc94280c37e5,530.989901,45.62284483
0x340a612e7bcc42ec1ec46f9d88eb795973e532f0,0x1de02529c5c5df6dfb7674ef8773117c2dff7cd4,526.7762233,52.23275862
0x346dc167fb52e26f93e8d8cb6377ee8c4c850f02,0xb85a3d2aaade00ea87bf758f11bd4ba9e1dd9b2a,534.4629589,42.47112069
0x39f82e1c09bc6d7baccc1e79e5621ff812f50572,0x35cd4fa0d85c36f978a3dbee50670574c76993f6,537.7035878,48.1875
0x3a4a096e18d69bdc5cfd2505c45b019f34b323eb,0xefae1cf982443f078d8f5d95b8e6ef931a20b559,536.0985263,46.76681034
0x3bf693e243818239910d10ddea5d88ff88e2d5af,0x09f657e02de9e335eddc809cc2a7b4a4ed8454b8,527.4725417,45.55560345
0x3bf693e243818239910d10ddea5d88ff88e2d5af,0x8a77018f8f3d6b6a0119c47245323a3007c7fcce,537.460339,46.90991379
0x3cfe8deb14a2504f0bf3ae1d9d2ea80b1036e2f3,0xbbcf7c51f7a98b178d205e5a104f2b82586a0b3e,539.7217281,47.68146552
0x44155e9a18cbdb540dcff0b1aafb54cfa723ae11,0xe1b826d77ccdf1db9eec289e38cc32688c858e1d,532.5139233,49.58922414
0x45fe095ad4299f71eaa25407c4122ca6a497e1e2,0x18380f956569572a193a53e066c9e3d6211c2d38,526.3620016,49.36163793
0x4bd19ffb6b14ff30caeef5c7fc477bc11a2399ac,0x44a12f1064beac8b97d973667037a8bb92f16f78,535.6382108,49.62715517
0x4d83a707c36c3b9c3f73e38e99e2d6f7940d0729,0xb71a4df291ea8e9996a74e77ab63f5abcbfe90f5,536.5754935,48.73663793
0x4de3598a3ffe26dfbee7d03c2fa26ff3f68e6f18,0x927eb5472ae6124e561287052ba08e71b72ab8c5,538.0286684,47.70517241
0x4f3070a2a31388c4897667752bbfac56d6426bb0,0xfb4b65083453254c3d91fcfcd98772f7ba310b4f,540.4876048,47.43103448
0x521555c6d355ef9d5baaf2f93da53ce306920ec8,0x0cf5993973e860bb267f2bd92583f94e02359fff,547.0409798,43.45862069
0x5252cf71b85111a0c20d64dd0b60ec28251b0dec,0x1a67dee0c5f74f0908b7f6fe7b28f445b390cef1,529.9889882,46.7
0x54380049099b5ab0b252e1245bfa6a5085257c9d,0xf95da977c26b073fbc143abc23d6e8c25e1e6b92,532.5532819,43.67456897
0x594f45114e108d0cf2bedae368fba91ca799da54,0x561da1441fb1d41f2482ad62714756a505889c83,534.8456751,46.48017241
0x59782533a39cc5cd27bcd041a6eee1a8e1addd39,0xe37126a5b0724737b516b97d3fb92311021e235d,532.1933775,39.41551724
0x59d5a07cbddd6ef7b27065abe275a8fb8af824ec,0xfcf9a3467d3d93688fb17b4ebb6b681b1fa29f94,540.1305186,46.21810345
0x5b3c49dc48b4c9d92f2a7ecb088d424ef5e86337,0xb52a1c71ffa5252b865e3e7e885f0d74b4984d60,530.7264952,42.27155172
0x5b3c5463ae5bf4fd8338260e11e1f54423747434,0x555fac4d0e5e7fde0786743fcbdcbb0a62880776,533.238988,49.2512931
0x5c05ee9cad8fd091f1ceb5c6fa2a52794abee9c1,0x54e3e54faa046178784181d42d47bcf08a476876,535.9881774,43.1125
0x5c6e4c0c1af75af7bd3bdbeb51980d3205cb182c,0x277b36ba56a9b705d63de9d7da8b44bf0fe43a65,531.7035254,46.06034483
0x5d36cd2cc12e48cfd3a6b136995643a335d14cdf,0xf54bbc643ab9f5d23a995afb9aa0d1f523b5d3dd,526.0809236,48.61637931
0x5ed6dee88c12488a9b37eb81b82612f21b264eff,0xb81b401e81ccc31965728afd041805c063401a47,536.2514627,46.00689655
0x5efd06e7c1afa2175612c1022c0856b069dff939,0xe70b5c13e17af892844d067e82c17139e4e89ad5,539.7164333,50.13232759
0x617b83371b4c65debb6c2e90de89c827ddcb0884,0x027d34ed81d38dfc2c8de3f5f05132aa931d25a6,542.6986982,51.75172414
0x63090ea6afb98c9473a6d91cb66cfbf31afefb1f,0x38e13b6754473060b68a6c7e8bf5a63f4457c4df,530.5534361,44.2625
0x657fbadb17171ab2c1ad73234baa006235126f98,0xd90652f8dc1d6b3e63f3da9e1aed4406e633982b,528.204942,45.50043103
0x672d13b14f941293410a5739080d71c8f9f6e0cd,0x69919f30bedfca39f0d897328100d22381567fc2,528.3607845,48.83146552
0x6751784c1de353d7b2fbe066fca3c9e11af191a5,0x068b2d763fa2b7bf7df1bbe747ce65665450be98,541.7357187,53.9625
0x6789a0b555a0618d337b94e500e35f043fd7261c,0x802f839bfee32aacc5174cbcd8033a8ef259be64,530.3551805,49.42672414
0x6f978be565d6d01f74c819eec715a8a4d026b679,0x1b35c736b6cb16cd92fbf1f6c906cdb2cb548261,532.7216855,48.87241379
0x6f978be565d6d01f74c819eec715a8a4d026b679,0xb963ca9b4216a441aeb9810e55ae6bc0d13619ff,536.6419076,42.61293103
0x70821b31d5aeed59ef1f7b0d09123cf386103c3f,0x50639eff82fe8b951d8e428f4162af542794c38b,525.4932601,43.46810345
0x70a41a75e143ac5674d6f9aecd961435b2526a1b,0x0496b829a3ede37a92aa2b9b101549ed23018cb8,527.1680411,45.58577586
0x7249124d1b4eaa6dbfe66cb7653d4296dcfd1f00,0x84fd9c13413c28933ce2b04b368886c690e9aa16,531.7100418,42.99396552
0x7372b561d02b46fcc97d7e3a4fad37648db22a32,0x6a090fbda4ed0d81f446d815819e168b2299d90f,529.1210232,53.79741379
0x773860b5f1b88be209467e78ddd8859fd5e80b66,0xd96f61963ba7d0307dd83162f0756dff47cb436c,526.5652487,50.54784483
0x79c40a2f24b14341b8eca580df4702b5748343fc,0x1200d1cdce4cf718b0ed069ae230020af3ad84c5,546.0425215,45.86206897
0x7bb7a3934a45a87497deb509d07cc093b30c8bc4,0xe4ecdf1ea42eca4cc6c6dccb5d823c0fe247c411,542.9031232,51.84008621
0x7f743125ded03b9dc28699c570757a34595190f9,0x6fc2237d1414b0d8901973a0428e5998421f589f,533.5615481,44.17931034
0x7fdd1c0ca5c9fa336adada7efebad12a5f067704,0xe8aacdea4f2d7658e711de611bad8e3b5d6b2c7b,526.3970049,44.7862069
0x800cdab1c04117d5cdf21831080c4cf11f7c56a9,0x00070ac7479dedee29d468ff8f07afa40564ae4a,529.3365928,49.19439655
0x86603120af1e76f8c8550c3f854ddffb93db14bb,0x646142948a3add1d05edb7789d73a14ef261e109,538.3305867,50.2862069
0x880517c4e61f634eb26e59e702726e2cbae53959,0xd9800d4fcd3513d882c2a0302ee10105cb993d22,544.0843906,45.88706897
0x882e66becb699db65a45f80613995658b2f73150,0x57f17747698d0052bba57ce427a764a9971d5724,532.0762115,46.67456897
0x897c07cac7f9149d0be00903c55d810f6e42c9cc,0x2d2e9bc176773d49eea98d6983fb4931d1d87707,538.340923,48.82025862
0x89b0869d0c38af44f7ceb985866ebfa0b33e3c45,0x286ef64d01b015ec5eb8b5da32cb1ebd235806fd,534.0674335,42.66724138
0x89b0869d0c38af44f7ceb985866ebfa0b33e3c45,0xe1c7f902df458284a00edeca77c7e65b091c6855,526.4958449,41.75172414
0x8b3fa8981bb643790e279a5e2829584bd717b194,0x29eb22d2110b8a73ee78542975d2fb701f31929a,544.87827,45.64396552
0x8dc3ba6ac5abfb17dd1ea5c9219fa276db59676a,0x54380049099b5ab0b252e1245bfa6a5085257c9d,529.5907042,46.5262931
0x8fc6113f672cc56ce9ab0b7f663d68250dbc3e08,0x29c8e4fc4a6e6b75c64fed03262b7baffc75895c,534.272572,46.23965517
0x927f8801cf6073f5b6da2df4def5f548735e7062,0xcdcace0693e828baa1857ee5b127419bb5e7fc56,528.4817348,36.67068966
0x941d8fe955554da8fb7d8b41cff739bb824dce0f,0xe44c60348b0836478cbd251beaa28da2a4125794,540.5578754,45.27974138
0x948a17f90b82d2e8184fce11f406bcd446772746,0xd92a3fafc71c2c3cde19665c9f46ec67638e33a1,537.7814139,49.59698276
0x9befe192a14c6d05e31ee6fa7522795b2b9b7123,0x1450509a544922d00445c7bba095f45c641bff18,535.6870513,49.67241379
